mX,mY,mZ,gX,gY,gZ,aX,aY,aZ,label
42.18,4.61,-46.48,-0.79,-0.06,0.37,-0.04,-0.03,1.0,3
60.19,-12.32,14.43,-2.32,-55.05,-6.29,0.6,0.29,-0.87,2
53.39,-20.02,23.39,-18.98,-58.84,-5.98,0.25,0.49,-0.88,2
50.93,-27.67,15.41,64.64,-64.09,78.31,0.35,0.3,0.14,1
49.57,-10.22,21.46,-13.37,15.08,-35.22,0.87,0.14,-0.23,0
36.34,-37.37,4.39,42.24,-73.06,245.67,0.42,-0.95,-0.11,1
51.2,-31.37,11.07,17.15,-39.37,43.7,0.67,-0.16,-0.48,0
49.9,-14.94,20.56,-12.51,12.33,-38.27,0.86,0.25,-0.16,0
38.11,-36.56,-1.34,24.11,35.03,-97.66,4.0,4.0,-0.61,1
23.63,-38.04,-4.58,10.38,4.76,30.58,-0.55,0.53,0.32,2
57.58,-12.71,20.3,-3.11,80.87,24.6,0.44,0.27,-0.99,2
47.92,-34.06,0.72,4.39,15.5,96.44,0.11,0.87,0.14,2
51.65,-21.17,18.55,-11.47,48.03,-65.06,1.27,-0.12,-0.37,0
50.66,-17.76,20.97,79.77,-18.37,21.12,1.22,-0.09,-0.47,0
42.26,4.57,-46.73,-0.61,0.06,0.43,-0.04,-0.03,1.0,3
49.46,-6.46,24.13,42.11,20.39,19.59,1.15,0.23,-0.45,0
49.21,-25.28,17.46,37.41,-12.33,20.02,0.73,-0.19,-0.38,0
50.73,-18.19,19.46,49.38,-5.74,49.68,1.01,0.24,-0.25,0
48.9,-31.05,11.3,12.94,-8.54,29.17,0.69,-0.08,-0.34,0
41.97,4.94,-45.89,-0.79,0.06,0.37,-0.04,-0.03,1.0,3
31.21,-35.82,4.05,66.96,56.82,61.1,0.28,-0.72,-0.58,1
15.23,-35.79,-4.64,-2.81,-7.14,28.44,-0.77,0.49,0.26,2
51.15,-30.69,11.96,-28.81,35.28,16.72,-0.65,0.81,0.27,1
23.29,-37.0,-0.98,121.58,43.46,37.05,0.71,-0.52,-0.45,1
52.81,-28.71,12.49,-28.87,33.39,-16.85,-0.76,0.41,0.09,1
51.59,-29.37,10.89,103.7,62.19,-13.12,-0.56,0.54,0.45,1
42.48,4.5,-47.19,-0.61,0.12,0.49,-0.04,-0.03,1.0,3
42.54,4.61,-46.15,-0.67,0.06,0.49,-0.04,-0.03,1.0,3
47.55,-33.62,7.58,46.33,-37.96,162.6,2.99,2.59,-0.16,1
31.67,-36.93,-0.98,-2.56,59.88,-78.06,1.28,-0.55,-0.25,1
45.21,-35.84,1.35,-14.83,0.31,-102.36,0.15,1.14,0.14,2
25.17,-37.99,-4.94,1.46,-13.79,-36.38,-0.55,0.67,0.32,2
49.8,-13.49,21.18,37.29,-1.1,26.67,1.25,0.28,-0.43,0
49.82,-6.54,25.16,-20.02,17.52,-13.49,0.92,0.27,-0.32,0
50.44,-17.2,21.11,52.31,0.37,34.85,1.19,0.06,-0.41,0
50.94,-26.56,13.33,25.02,-15.56,38.21,0.83,0.01,-0.3,0
42.68,5.08,-46.64,-0.67,-0.06,0.43,-0.04,-0.03,1.0,3
48.33,-32.37,12.76,-41.5,16.72,85.27,3.46,3.86,0.35,1
51.6,-25.82,13.65,-76.6,18.98,-48.77,1.02,0.16,-0.41,0
49.8,-11.9,21.9,-23.07,4.7,-8.54,0.83,0.3,-0.25,0
50.42,-31.63,10.45,21.42,-21.12,41.93,0.55,-0.11,-0.38,0
43.08,-35.47,8.29,28.75,17.88,188.48,0.78,-0.05,-0.67,1
36.08,-37.38,-2.44,-31.19,30.58,-68.3,3.99,1.05,-1.09,1
42.44,4.83,-47.9,-0.73,-0.06,0.37,-0.04,-0.03,1.0,3
61.55,-20.41,6.37,-90.27,33.26,60.12,0.52,0.92,-0.53,2
48.74,-12.27,22.91,62.99,-37.96,32.59,1.09,0.05,-0.58,0
41.61,4.77,-46.42,-0.98,-0.06,0.49,-0.04,-0.03,1.0,3
37.68,-37.79,1.57,-128.11,20.69,-143.86,2.6,3.99,0.25,1
41.85,5.09,-46.03,-0.79,0.12,0.43,-0.04,-0.03,1.0,3
49.52,-29.81,13.12,-87.71,1.77,-26.92,0.87,-0.07,-0.47,0
45.31,-34.77,6.49,34.0,-6.71,281.43,1.55,0.19,-0.53,1
45.84,-35.93,-2.2,16.97,1.77,92.04,0.17,0.94,0.17,2
62.49,-20.37,2.03,-5.74,1.71,-67.14,0.71,0.89,0.14,2
36.08,-36.79,-2.51,22.71,4.46,75.93,-0.22,0.75,0.25,2
56.1,-23.88,15.73,-29.85,80.99,92.04,0.39,1.0,-0.71,2
55.38,-14.17,23.5,-11.6,-57.25,-1.46,0.32,0.38,-1.0,2
42.37,5.38,-47.55,-0.73,0.06,0.55,-0.04,-0.03,1.0,3
50.7,-21.14,20.18,50.72,-60.73,87.52,1.06,-0.02,-0.57,0
41.91,5.66,-46.52,-0.55,0.12,0.43,-0.04,-0.03,1.0,3
42.58,-16.17,32.9,-9.95,-77.51,-15.87,-0.08,0.36,-0.98,2
42.24,5.3,-47.34,-0.67,0.06,0.37,-0.04,-0.03,1.0,3
50.1,-19.23,19.34,-50.72,23.44,-26.12,1.17,-0.02,-0.49,0
51.66,-29.85,9.34,22.95,-54.93,59.57,0.64,-0.14,-0.25,0
-0.4,-16.25,17.49,4.09,24.17,9.16,-0.82,0.24,0.19,2
30.49,-36.46,2.44,121.4,30.27,62.87,0.59,-0.58,-0.45,1
45.48,-34.46,9.2,11.41,-81.6,176.15,1.49,0.23,-0.8,1
46.83,-11.54,24.88,80.69,-30.88,51.64,1.21,0.0,-0.69,0
11.61,-16.93,29.16,-16.66,-101.32,-21.36,-0.65,0.29,-0.32,2
54.19,-25.55,14.34,-59.81,19.35,-7.2,-0.38,0.79,0.39,1
52.37,-23.57,17.46,-37.96,33.2,-42.11,0.94,0.21,-0.36,0
27.14,-38.89,1.31,14.83,10.5,89.29,-0.37,0.62,0.19,2
50.44,-7.53,22.33,-1.95,8.67,-0.37,0.97,0.32,-0.39,0
60.66,-24.93,0.34,8.3,-7.08,94.24,0.68,1.02,0.07,2
50.51,-29.66,10.39,-4.46,-6.35,23.44,0.56,-0.16,-0.39,0
47.45,-8.52,24.41,20.2,3.05,-17.94,1.33,0.3,-0.22,0
51.97,-20.26,18.74,94.79,-58.29,56.27,0.89,-0.16,-0.49,0
55.42,-24.01,12.95,-22.95,-6.71,9.89,-0.69,0.87,0.47,1
53.81,-30.66,8.14,19.9,-41.08,39.18,0.58,-0.16,-0.47,0
52.12,-23.22,16.99,56.76,-31.19,44.01,0.75,1.17,0.14,1
42.16,4.98,-46.69,-0.85,0.06,0.43,-0.03,-0.03,1.0,3
18.43,-37.02,-0.73,7.87,0.31,34.0,-0.63,0.42,0.37,2
21.61,-38.49,-1.61,-5.55,-18.25,-65.61,-0.52,0.51,0.29,2
49.06,-14.1,20.95,-5.74,-6.23,38.33,0.96,0.31,-0.36,0
37.5,-37.44,6.52,-92.83,-20.94,-176.27,1.37,2.33,0.56,1
61.62,-15.53,10.97,7.75,-19.29,-2.01,0.56,0.42,-0.88,2
51.51,-29.99,12.43,-58.11,-11.23,74.34,-0.65,0.64,0.15,1
49.37,-27.53,15.09,-0.37,-3.36,10.8,0.68,-0.03,-0.32,0
25.57,-37.13,1.57,-34.36,-14.95,-53.34,0.96,-0.87,-0.45,1
53.78,-24.21,14.98,-27.71,-47.67,28.56,0.25,0.83,0.12,1
51.01,-19.74,18.16,49.93,-14.16,53.04,1.13,0.13,-0.24,0
48.44,-12.79,24.69,23.01,-36.07,77.33,1.18,0.16,-0.56,0
49.23,-7.2,23.45,9.83,2.81,-42.42,1.29,0.03,-0.32,0
50.57,-29.37,14.01,26.12,-32.17,59.45,0.6,-0.23,-0.47,0
50.85,-17.93,20.09,9.4,36.74,-73.3,0.9,0.15,-0.19,0
49.87,-4.9,22.07,-16.97,6.35,5.43,0.77,0.46,-0.29,0
51.94,-20.81,19.26,62.19,-50.6,66.83,0.78,-0.24,-0.44,0
51.57,-30.59,7.69,-122.92,81.42,-31.07,-0.3,0.52,0.5,1
46.31,-35.49,-1.62,-15.5,5.92,-111.15,0.3,0.95,0.2,2
50.01,-11.8,23.17,-41.02,-6.41,-42.11,0.9,0.31,-0.17,0
42.05,4.44,-46.46,-0.67,0.0,0.49,-0.04,-0.03,1.0,3
41.85,4.85,-47.63,-0.55,0.0,0.31,-0.04,-0.03,1.0,3
62.59,-21.11,1.29,-11.23,1.95,-59.94,0.66,0.8,0.12,2
5.38,-21.34,21.12,4.09,-13.67,-2.75,-0.79,0.33,0.04,2
57.71,-13.78,20.13,6.1,-35.34,-13.37,0.36,0.32,-0.91,2
57.43,-10.89,20.83,-10.38,79.1,34.12,0.4,0.4,-1.05,2
42.5,5.32,-47.91,-0.92,0.0,0.49,-0.04,-0.03,1.0,3
52.53,-22.92,17.21,61.22,-35.34,34.61,0.83,-0.2,-0.38,0
50.46,-26.29,15.72,-88.44,8.91,-50.35,0.93,0.17,-0.42,0
55.54,-13.38,22.97,1.83,-76.48,-44.62,0.34,0.42,-1.07,2
59.96,-24.49,0.7,4.03,-0.55,99.06,0.62,1.04,0.09,2
26.09,-37.17,-1.84,98.33,54.93,30.64,0.99,-0.82,-0.35,1
26.32,-37.99,0.82,52.19,29.85,-66.65,1.02,-0.56,-0.18,1
51.72,-14.48,26.33,-6.53,-75.68,-25.63,0.26,0.39,-0.97,2
52.36,-24.44,17.14,29.72,-27.04,34.0,0.92,-0.09,-0.49,0
42.47,5.05,-47.44,-0.79,0.06,0.43,-0.04,-0.03,1.0,3
34.42,-38.17,2.39,19.47,-26.61,126.4,0.18,-0.54,-0.36,1
46.94,-34.27,8.44,3.91,44.31,-77.64,-0.59,0.87,0.36,1
42.4,4.87,-46.45,-0.67,0.0,0.49,-0.04,-0.03,1.0,3
48.77,-28.33,14.87,9.58,-11.23,24.72,0.63,-0.04,-0.33,0
51.94,-24.07,16.15,-74.1,50.35,-28.69,0.91,0.09,-0.4,0
42.22,5.2,-47.17,-0.73,-0.12,0.61,-0.04,-0.03,1.0,3
31.16,-37.68,1.05,-120.18,-59.2,186.89,0.17,-1.5,-0.24,1
55.51,-17.44,21.11,-23.19,-78.12,-10.31,0.37,0.48,-0.94,2
45.67,-34.18,11.29,-10.01,-44.43,114.62,2.73,1.76,-0.27,1
30.51,-37.68,-2.75,4.94,-13.85,52.92,-0.39,0.73,0.21,2
53.99,-24.44,14.73,-50.17,-17.27,49.26,0.07,0.65,0.18,1
51.05,-12.68,21.84,3.66,17.46,16.54,1.11,0.23,-0.31,0
48.47,-6.03,24.77,13.06,0.67,14.95,0.88,0.42,-0.28,0
42.3,4.61,-46.84,-0.61,0.0,0.43,-0.04,-0.03,1.0,3
49.22,-17.41,21.4,69.95,-2.38,9.34,1.03,0.08,-0.37,0
7.13,-20.75,22.61,14.95,45.41,-6.53,-0.86,0.38,-0.17,2
35.82,-37.0,2.42,-77.58,47.0,-168.64,3.4,4.0,-0.12,1
50.09,-26.95,14.53,0.12,-2.62,4.03,0.81,-0.08,-0.45,0
50.99,-29.26,12.35,28.69,18.01,-52.86,-0.46,0.74,0.35,1
27.38,-37.39,-3.71,-18.37,56.21,-94.06,1.33,-0.9,-0.6,1
63.22,-18.47,0.07,-11.9,-11.47,40.22,0.7,0.84,0.12,2
49.24,-31.93,9.83,48.34,-42.85,161.38,3.6,1.1,-0.05,1
49.24,-17.08,22.97,39.73,-8.67,60.18,0.96,0.17,-0.5,0
59.39,-11.96,17.02,7.08,-64.15,-27.34,0.55,0.35,-0.96,2
42.2,4.68,-47.08,-0.73,-0.06,0.61,-0.04,-0.03,1.0,3
43.01,-35.56,9.73,-2.69,-30.46,182.62,2.63,1.84,0.04,1
29.96,-14.69,33.54,5.55,-53.53,-1.16,-0.44,0.33,-0.96,2
28.16,-38.29,1.61,-21.61,5.55,149.17,0.25,-0.73,-0.37,1
38.81,-37.7,7.14,109.92,4.46,183.72,0.94,0.44,-0.68,1
27.38,-30.24,24.5,-13.37,-95.58,-73.0,-0.38,0.64,-0.47,2
42.14,4.99,-47.01,-0.67,0.18,0.43,-0.04,-0.03,1.0,3
48.96,-29.71,13.13,-1.34,-1.22,-36.74,0.82,-0.22,-0.47,0
42.79,4.99,-47.02,-0.79,0.0,0.43,-0.04,-0.03,1.0,3
60.9,-14.7,15.41,-2.99,49.93,0.12,0.45,0.4,-0.79,2
31.76,-37.92,2.33,-177.55,-34.55,139.53,0.11,-1.36,-0.38,1
41.8,5.1,-45.21,-0.61,0.06,0.49,-0.04,-0.03,1.0,3
52.21,-15.09,25.94,-30.33,-65.8,-5.19,0.29,0.42,-0.95,2
51.78,-31.24,9.46,-78.8,-6.71,7.32,-0.53,0.66,0.26,1
21.42,-14.07,32.73,26.25,96.62,-2.56,-0.45,0.22,-0.59,2
42.13,-36.39,-2.66,-8.18,-7.87,-86.67,0.0,0.88,0.23,2
39.71,-36.89,0.95,11.9,9.46,75.07,-0.08,0.84,0.1,2
51.07,-20.97,19.52,0.85,42.79,-64.58,1.17,-0.14,-0.41,0
44.65,-31.45,14.36,117.0,-24.48,228.58,1.26,0.29,-0.62,1
45.89,-35.25,-3.71,-19.17,5.49,-83.8,0.1,0.98,0.19,2
52.58,-30.04,10.42,-36.99,-2.32,-3.6,0.81,-0.46,-0.66,0
40.98,-37.04,7.82,47.61,-50.29,186.22,1.41,0.42,-0.71,1
35.83,-37.9,-2.14,-10.5,0.55,73.73,-0.29,0.84,0.22,2
42.04,4.8,-47.67,-0.79,0.06,0.49,-0.04,-0.03,1.0,3
4.71,-23.23,18.49,20.26,-18.62,-6.53,-0.79,0.38,0.08,2
54.47,-29.49,10.41,-10.62,8.24,-31.25,0.99,-0.27,-0.52,0
48.83,-14.01,23.54,-11.66,-2.5,-5.86,0.8,0.24,-0.14,0
50.2,-31.45,11.78,42.18,-14.28,42.97,0.74,1.75,0.46,1
42.85,5.04,-46.34,-0.73,0.06,0.43,-0.04,-0.03,1.0,3
52.38,-32.39,1.78,15.38,8.91,106.45,0.44,0.98,0.04,2
54.39,-30.03,9.35,37.23,24.35,116.03,0.26,1.2,-0.16,2
50.54,-10.23,23.33,-11.84,8.24,-39.61,0.92,0.33,-0.17,0
49.73,-18.08,21.22,-19.17,2.75,-38.82,1.2,-0.08,-0.35,0
42.37,5.05,-46.18,-0.67,-0.06,0.55,-0.04,-0.03,1.0,3
50.7,-22.81,18.1,44.43,-48.34,73.24,0.97,0.02,-0.29,0
19.82,-17.36,31.42,-1.95,-116.46,-21.73,-0.52,0.3,-0.61,2
51.28,-15.52,21.29,-74.22,37.23,-62.74,1.16,-0.15,-0.39,0
50.52,-21.55,18.41,82.28,-30.52,55.18,1.02,-0.04,-0.39,0
53.1,-27.31,13.94,67.02,7.69,-24.29,-1.01,0.53,-0.1,1
38.18,-37.62,5.29,134.7,-4.33,213.87,0.31,0.36,-0.62,1
47.27,-35.12,6.12,-17.58,5.37,-14.22,0.76,-0.3,-0.47,0
17.96,-16.22,31.24,-10.25,-95.64,-16.91,-0.63,0.31,-0.65,2
50.06,-21.07,19.48,6.29,-4.03,-15.08,0.91,-0.07,-0.39,0
42.48,5.21,-47.56,-0.79,-0.06,0.49,-0.04,-0.04,1.0,3
48.75,-5.88,23.99,22.09,-5.25,39.98,0.97,0.14,-0.43,0
40.36,-36.93,-2.26,-5.74,-4.21,-128.11,-0.05,0.9,0.13,2
35.63,-34.68,-0.27,-86.12,-6.47,-87.16,2.68,3.67,0.29,1
42.15,5.37,-47.66,-0.73,0.0,0.37,-0.04,-0.03,1.0,3
31.58,-37.07,3.33,-35.89,49.93,-135.99,4.0,2.26,-1.09,1
23.62,-37.17,-6.52,-2.01,-5.49,-58.04,-0.51,0.44,0.37,2
49.6,-15.49,21.56,17.94,-6.41,52.37,0.87,0.14,-0.32,0
41.82,5.66,-46.67,-0.61,-0.12,0.49,-0.04,-0.03,1.0,3
63.61,-10.61,2.34,-22.52,-9.77,72.81,0.86,0.57,0.07,2
49.82,-7.51,23.5,9.7,-7.57,-0.18,1.28,0.19,-0.45,0
50.7,-29.81,11.33,-1.71,4.94,-33.45,0.92,-0.05,-0.46,0
41.98,4.72,-47.0,-0.73,0.0,0.31,-0.04,-0.03,1.0,3
27.47,-38.22,-6.47,-7.93,-9.34,-35.95,-0.51,0.7,0.29,2
59.61,-23.78,-0.16,-23.68,9.95,-76.72,0.58,0.86,0.22,2
59.06,-25.85,1.1,-5.07,-1.65,81.54,0.56,0.94,0.09,2
42.21,4.85,-47.06,-0.61,0.12,0.43,-0.04,-0.03,1.0,3
27.14,-38.0,-6.27,-2.62,-5.68,-45.65,-0.53,0.66,0.31,2
52.7,-10.9,23.12,14.16,-4.46,-22.09,0.76,0.0,-0.3,0
27.23,-19.69,31.92,7.93,61.46,16.48,-0.51,0.41,-0.74,2
50.95,-12.24,23.29,-30.33,7.14,10.31,0.69,0.29,-0.23,0
29.74,-37.27,3.32,51.51,-110.05,229.31,0.06,-0.64,-0.14,1
51.57,-15.36,20.53,30.82,18.68,15.01,1.18,0.3,-0.37,0
62.59,-20.57,1.17,-11.47,-8.97,58.9,0.59,1.08,0.13,2
42.05,4.59,-46.5,-0.67,-0.06,0.55,-0.04,-0.03,1.0,3
39.4,-36.62,1.04,-68.73,26.73,-107.06,3.88,4.0,0.43,1
42.61,-35.66,10.73,95.52,-59.88,134.46,1.2,0.36,-0.67,1
42.86,4.86,-47.78,-0.73,-0.06,0.55,-0.04,-0.03,1.0,3
51.17,-26.97,15.66,-99.67,9.95,-73.24,1.0,0.01,-0.47,0
48.51,-31.14,11.61,5.07,7.02,9.28,0.5,-0.07,-0.27,0
16.2,-20.37,30.7,11.78,38.94,4.33,-0.67,0.29,-0.45,2
54.59,-24.8,13.44,11.47,-58.41,77.76,1.41,1.84,0.03,1
50.96,-24.61,16.09,0.06,-1.28,23.68,0.71,-0.02,-0.34,0
37.93,-37.12,4.81,2.14,21.36,86.85,-0.17,0.87,0.07,2
42.63,5.05,-47.25,-0.85,0.0,0.49,-0.04,-0.03,1.0,3
49.45,-21.19,20.03,76.9,-5.68,15.87,1.1,0.03,-0.43,0
52.04,-29.2,10.4,34.12,-37.84,42.42,1.43,1.25,0.24,1
51.76,-14.7,25.88,2.38,-73.85,-43.4,0.25,0.43,-1.15,2
42.55,5.24,-46.79,-0.49,0.0,0.55,-0.04,-0.03,1.0,3
50.98,-25.12,16.87,72.69,-32.47,23.56,0.97,-0.02,-0.37,0
11.15,-19.65,27.64,-3.17,1.28,2.99,-0.89,0.36,-0.44,2
50.05,-8.56,23.75,28.5,-4.21,22.09,1.02,0.23,-0.55,0
47.81,-16.61,27.89,14.4,101.87,30.21,0.04,0.41,-1.03,2
60.06,-16.78,14.79,2.93,15.93,2.01,0.42,0.39,-0.87,2
51.64,-23.06,17.36,-65.61,21.12,-39.12,1.11,0.04,-0.46,0
50.32,-32.56,9.24,31.62,-1.53,50.6,1.46,2.2,0.11,1
42.69,4.71,-47.42,-0.55,0.0,0.31,-0.04,-0.03,1.0,3
48.8,-23.78,25.07,16.36,74.77,25.27,0.04,0.58,-1.01,2
49.62,-17.13,21.44,94.91,-19.17,38.39,1.38,-0.03,-0.58,0
50.96,-26.92,15.19,12.63,9.09,-26.98,0.68,-0.17,-0.5,0
41.88,5.27,-46.44,-0.85,0.0,0.37,-0.04,-0.03,1.0,3
50.44,-19.6,21.33,100.04,-46.75,70.86,1.24,-0.24,-0.68,0
50.57,-13.87,21.72,93.44,-29.91,54.93,1.2,-0.05,-0.54,0
52.0,-15.03,26.09,-1.59,88.44,16.11,0.26,0.29,-0.93,2
14.95,-21.75,27.87,6.53,-40.83,-19.9,-0.82,0.38,-0.54,2
51.44,-20.12,19.36,44.43,-24.41,46.57,1.04,-0.06,-0.51,0
28.88,-37.7,-0.16,132.93,54.44,48.58,0.49,-0.5,-0.34,1
49.23,-5.36,24.43,-42.54,18.92,-33.39,0.87,0.26,-0.31,0
42.26,5.36,-48.22,-0.85,0.0,0.31,-0.04,-0.03,1.0,3
48.63,-9.95,22.92,-3.6,20.26,-24.96,0.99,0.28,-0.37,0
50.92,-14.37,20.94,72.57,-30.21,64.7,1.22,-0.06,-0.53,0
51.2,-30.29,11.29,-9.46,-10.31,-13.12,0.83,-0.09,-0.56,0
30.63,-36.41,-0.67,-80.32,96.25,-180.18,3.07,0.63,-0.25,1
45.56,-34.58,7.6,7.39,-10.07,153.5,2.42,0.89,-0.52,1
51.79,-22.02,19.01,37.05,-50.72,82.82,0.86,-0.36,-0.37,0
46.56,-35.42,8.09,-214.78,-0.12,-373.96,0.63,1.19,0.44,1
50.31,-15.09,22.6,-45.29,34.3,-81.73,1.15,0.24,-0.27,0
51.01,-19.27,18.05,-34.12,6.9,-17.64,0.8,0.17,-0.22,0
3.44,-13.53,22.58,9.16,33.39,-2.69,-0.75,0.23,0.07,2
25.88,-31.01,23.07,29.42,85.82,75.13,-0.33,0.64,-0.41,2
32.01,-37.82,-7.98,-1.83,-4.03,-56.34,-0.41,0.76,0.33,2
42.55,5.07,-46.36,-0.61,0.06,0.49,-0.04,-0.03,1.0,3
53.08,-30.29,9.11,-20.75,-7.57,41.32,0.72,1.68,0.17,1
47.22,-33.92,2.54,-12.88,0.55,9.83,0.51,-0.3,-0.38,0
19.57,-37.35,-4.55,-14.1,-3.36,-38.39,-0.51,0.42,0.46,2
39.47,-35.86,0.18,-159.48,8.3,-128.72,1.68,1.67,0.43,1
50.28,-18.13,20.52,3.48,8.79,-46.33,1.13,0.15,-0.24,0
30.57,-37.3,0.12,83.74,4.21,22.03,0.56,-1.15,-0.55,1
40.01,-34.61,-4.8,34.24,20.94,2.2,2.35,-0.37,-0.61,1
46.96,-34.96,9.91,-31.86,-34.85,-30.46,-0.8,0.34,0.18,1
42.48,4.99,-47.35,-0.79,0.0,0.31,-0.04,-0.03,1.0,3
50.11,-23.27,16.7,-63.05,20.32,-31.19,0.94,0.25,-0.23,0
33.85,-36.8,-1.48,-18.19,1.65,-95.89,4.0,2.83,-0.99,1
52.78,-16.09,17.93,-36.62,27.47,-38.76,1.19,-0.01,-0.25,0
42.24,4.96,-48.07,-0.79,0.0,0.49,-0.04,-0.03,1.0,3
53.25,-23.52,17.11,5.19,-24.84,8.61,0.31,0.65,0.01,1
50.0,-24.07,18.3,-40.59,15.26,-27.1,0.9,0.18,-0.34,0
40.65,-36.19,-4.75,35.28,10.13,97.35,-0.11,0.74,0.21,2
51.84,-30.09,10.68,18.25,92.04,-49.19,-0.64,0.75,0.3,1
42.71,4.81,-47.83,-0.55,0.0,0.37,-0.04,-0.03,1.0,3
30.21,-35.66,-3.09,181.64,-46.08,216.37,0.04,-1.47,-0.42,1
52.01,-22.18,15.99,-29.6,7.81,-39.18,1.04,-0.03,-0.33,0
37.11,-38.17,-0.92,-180.91,51.15,-215.45,1.15,1.47,0.92,1
53.25,-18.91,17.14,-23.62,13.61,-36.93,1.0,-0.1,-0.13,0
42.16,4.87,-48.84,-0.92,-0.06,0.49,-0.04,-0.03,1.0,3
50.85,-22.08,17.9,91.92,-22.16,49.68,1.12,-0.06,-0.35,0
61.02,-23.18,1.95,4.27,-13.24,75.07,0.69,1.04,0.12,2
32.31,-36.56,-1.33,-39.92,39.79,-127.32,3.8,1.1,-0.62,1
51.95,-28.0,12.7,15.2,-18.86,38.45,0.81,-0.11,-0.44,0
48.24,-33.03,8.95,70.19,-66.04,242.37,2.01,-0.02,-0.42,1
60.39,-24.08,-0.21,-3.17,-3.97,99.61,0.62,0.87,0.14,2
50.59,-31.24,11.27,27.22,2.75,20.94,-0.08,0.78,0.12,1
53.55,-14.51,24.68,6.77,-45.41,-15.44,0.28,0.31,-0.88,2
30.87,-35.85,2.22,-26.25,6.84,-187.74,4.0,2.4,-1.16,1
41.98,5.15,-46.97,-0.67,0.0,0.37,-0.04,-0.03,1.0,3
42.41,5.04,-46.57,-0.73,0.0,0.37,-0.04,-0.03,1.0,3
52.48,-16.32,25.55,-23.86,85.69,39.25,0.15,0.38,-1.03,2
41.92,-37.19,4.81,18.92,-71.29,173.03,2.24,1.58,0.41,1
38.09,-38.31,5.81,220.52,-37.9,137.94,0.03,-0.39,-0.36,1
63.9,-12.6,1.0,-4.46,-9.09,23.19,0.78,0.68,0.1,2
48.58,-18.73,21.7,47.61,-26.55,30.4,1.03,-0.06,-0.57,0
42.6,5.08,-46.84,-0.85,0.12,0.43,-0.04,-0.03,1.0,3
47.77,-3.33,22.9,21.73,-5.92,40.95,0.88,-0.01,-0.43,0
52.62,-25.39,13.17,-53.83,-4.15,18.74,-0.57,0.57,0.22,1
41.91,-12.23,32.47,-1.53,116.76,16.3,-0.09,0.2,-1.16,2
42.52,-38.78,2.64,-169.8,-40.28,-276.06,1.03,1.85,0.51,1
48.77,-10.52,22.9,-21.0,4.64,-42.18,0.94,0.42,-0.21,0
42.16,4.7,-46.48,-0.67,0.12,0.31,-0.04,-0.03,1.0,3
49.91,-30.59,11.87,-16.66,0.31,75.32,1.38,2.9,-0.29,1
34.22,-37.92,-0.66,-158.57,18.92,-333.68,0.26,1.19,0.63,1
47.72,-10.08,25.42,11.9,-0.92,-5.55,1.16,0.31,-0.27,0
27.98,-36.54,2.7,79.83,50.78,45.65,0.86,-0.83,-0.34,1
42.27,4.49,-47.49,-0.73,0.0,0.43,-0.04,-0.03,1.0,3
47.57,-7.85,22.88,-5.92,10.68,12.39,0.87,0.2,-0.4,0
62.44,-14.34,10.19,0.55,45.1,10.07,0.55,0.39,-0.85,2
48.6,-6.75,23.14,11.11,15.14,-10.99,0.92,0.25,-0.37,0
10.95,-21.42,25.34,2.2,22.28,-4.15,-0.77,0.43,-0.18,2
50.88,-26.25,15.22,17.82,-20.45,23.5,0.62,-0.03,-0.46,0
48.6,-10.55,23.32,-4.64,4.46,-21.91,0.84,0.13,-0.25,0
52.93,-24.65,14.48,-39.0,37.35,-56.15,1.24,-0.05,-0.37,0
51.34,-12.84,26.97,2.08,97.6,23.25,0.28,0.28,-1.12,2
34.05,-36.95,1.42,-43.03,52.92,-163.33,4.0,3.96,-0.99,1
43.3,-36.07,6.2,-5.86,-19.29,216.31,2.3,0.77,-0.06,1
37.08,-37.46,1.17,27.22,-52.98,126.59,0.14,-0.98,-0.28,1
47.03,-33.91,8.08,46.75,37.96,-49.93,-0.84,0.31,0.17,1
56.04,-29.13,0.44,5.8,3.42,-83.8,0.41,0.94,0.09,2
53.48,-29.11,12.5,-33.69,3.54,-11.11,0.86,-0.31,-0.58,0
27.67,-34.44,3.65,-87.34,-28.02,232.06,0.15,-1.28,-0.42,1
35.25,-36.66,-0.57,140.93,-5.49,58.04,-0.04,-0.74,-0.75,1
60.57,-23.13,9.0,34.3,13.67,20.2,0.7,0.85,-0.13,2
48.78,-28.94,13.35,-32.47,-10.13,-1.95,0.69,0.01,-0.29,0
53.32,-31.58,-0.67,19.71,-4.27,104.13,0.4,1.05,0.08,2
51.81,-28.21,13.67,86.49,19.1,126.77,3.74,2.64,0.14,1
42.97,5.0,-46.44,-0.85,0.06,0.49,-0.04,-0.03,1.0,3
61.67,-21.87,1.48,-21.3,1.89,-49.99,0.67,1.01,0.16,2
50.45,-27.16,15.44,33.08,-27.47,40.59,0.76,-0.12,-0.34,0
49.68,-31.53,12.29,10.62,7.57,189.58,3.2,1.58,-0.38,1
52.64,-23.11,15.82,-114.5,57.43,-4.52,-0.48,0.29,-0.13,1
49.43,-8.06,23.85,-44.43,0.37,-32.53,0.88,0.32,-0.23,0
60.77,-17.24,14.54,1.22,-9.22,-2.93,0.45,0.39,-0.89,2
54.2,-26.53,12.24,40.65,-32.84,84.78,0.86,1.49,0.06,1
49.45,-19.3,20.1,-39.67,10.56,-31.74,0.89,0.04,-0.3,0
