mX,mY,mZ,gX,gY,gZ,aX,aY,aZ,label
49.4,-11.79,23.44,-34.42,77.03,-108.09,0.97,0.22,-0.2,walking
47.23,-8.04,25.72,-13.79,29.05,-27.28,0.97,0.42,-0.2,walking
46.86,-6.8,25.42,12.82,14.16,-7.57,1.22,0.24,-0.66,walking
47.79,-8.19,25.89,17.15,-15.99,94.42,0.94,0.06,-0.59,walking
48.63,-13.6,24.1,74.1,-32.35,55.66,1.1,-0.24,-0.53,walking
51.83,-23.22,17.92,81.3,-41.63,48.52,0.92,-0.11,-0.52,walking
50.57,-29.37,14.01,26.12,-32.17,59.45,0.6,-0.23,-0.47,walking
51.03,-30.88,10.86,-24.23,15.75,-15.2,0.8,-0.35,-0.57,walking
50.79,-26.27,17.27,-73.3,46.88,-64.33,0.8,0.02,-0.41,walking
50.21,-19.53,20.8,-46.26,45.1,-85.57,1.23,0.03,-0.46,walking
49.43,-14.47,22.18,-25.21,4.39,-46.51,0.96,0.23,-0.15,walking
49.38,-10.88,23.61,-20.14,26.67,-37.54,0.88,0.27,-0.13,walking
47.64,-8.87,26.22,12.08,27.95,-0.98,1.08,0.17,-0.39,walking
47.8,-9.58,25.45,-2.01,-11.78,52,1.05,0.14,-0.56,walking
48.74,-12.27,22.91,62.99,-37.96,32.59,1.09,0.05,-0.58,walking
50.01,-18.13,20.86,51.57,-40.1,64.58,0.94,-0.21,-0.46,walking
51.14,-26.48,17.25,19.96,-33.39,57.56,0.63,-0.22,-0.47,walking
51.6,-27.36,15.11,-5.8,12.39,-3.85,0.86,-0.19,-0.56,walking
50.61,-25,16.05,-40.53,19.35,-30.88,0.76,0.16,-0.3,walking
50.42,-21.08,18.82,-19.71,21.91,-64.76,1.18,-0.03,-0.45,walking
49.79,-17.54,21.08,-29.54,-0.85,-36.5,0.89,0.09,-0.2,walking
49.13,-11.74,23.85,-27.04,35.16,-60.24,1,0.3,-0.13,walking
48.63,-9.95,22.92,-3.6,20.26,-24.96,0.99,0.28,-0.37,walking
48.21,-10.41,24.87,-4.03,-0.24,-7.02,1.25,-0.02,-0.41,walking
49.17,-11.33,24.29,50.17,-4.03,14.22,1.13,0.12,-0.53,walking
50.07,-15.92,22.3,59.02,-13.67,59.45,0.94,-0.13,-0.45,walking
50.66,-24.05,17.82,37.6,-30.15,37.84,0.71,-0.24,-0.41,walking
51.1,-26.04,14.94,4.52,-3.78,-1.1,0.76,-0.26,-0.55,walking
50.67,-24.96,16.98,-49.62,-0.49,-25.63,0.96,-0.22,-0.56,walking
51.07,-20.97,19.52,0.85,42.79,-64.58,1.17,-0.14,-0.41,walking
49.57,-16.75,20.78,-50.29,34.42,-32.65,0.99,0,-0.24,walking
49.19,-10.57,23.34,-13.92,11.9,-55.54,0.82,0.01,-0.31,walking
47.97,-8.73,23.68,6.1,10.38,-37.66,0.95,0.43,-0.33,walking
47.63,-8.91,25.02,18.74,9.58,7.32,1.16,0.19,-0.51,walking
48.27,-12.21,23.65,65,-26.61,39.61,1.19,0,-0.67,walking
50.44,-17.3,19.96,21.67,-15.69,79.22,0.94,-0.28,-0.53,walking
51.95,-24.99,16.96,38.45,-34.36,27.53,0.7,-0.25,-0.45,walking
50.96,-26.92,15.19,12.63,9.09,-26.98,0.68,-0.17,-0.5,walking
52.47,-25.22,15.69,-23.44,5.25,-27.65,0.95,-0.19,-0.6,walking
51.77,-20.68,18.47,-48.65,37.29,-17.15,1.03,-0.03,-0.51,walking
50.42,-17.5,21.4,-56.03,20.02,-22.28,0.91,-0.08,-0.31,walking
48.51,-11.65,23.68,-26.25,23.5,-57.37,0.96,0.03,-0.24,walking
47.84,-8.4,25.35,-27.53,7.02,-6.47,0.86,0.27,-0.23,walking
47.63,-9.06,24.32,11.41,1.77,-4.27,1.13,-0.13,-0.43,walking
47.63,-9.78,24.67,-5.62,-23.07,61.83,0.86,0.2,-0.65,walking
49.74,-16.91,22.72,75.2,-25.82,51.09,1.03,-0.13,-0.5,walking
50.87,-22.79,18.58,67.63,-40.59,28.56,0.87,-0.22,-0.49,walking
51.78,-26.72,14.7,11.29,-6.65,18.86,0.61,-0.15,-0.43,walking
52.76,-26.77,14.04,0.24,-5.68,-28.69,0.87,-0.19,-0.67,walking
53,-23.99,16.14,-58.04,57.62,-29.85,0.83,0.1,-0.39,walking
50.44,-17.68,20.23,-22.16,14.95,-63.72,1.13,-0.2,-0.44,walking
48.8,-14.62,21.79,-13.49,16.05,-31.8,0.88,0.03,-0.25,walking
48.27,-11.83,22.84,-24.66,23.86,-19.59,0.83,0.12,-0.21,walking
47.69,-10.5,24.26,17.09,-9.7,5.31,1.09,0.2,-0.33,walking
47.66,-11.13,25.63,-8.97,-26.43,31.74,1.02,0.18,-0.41,walking
48.72,-14.37,22.88,57.92,-15.63,24.29,1,0.12,-0.62,walking
50.66,-20.46,18.91,50.72,-48.65,71.66,0.88,-0.14,-0.44,walking
51.22,-26.34,17.1,10.01,-39.18,69.15,0.68,-0.23,-0.43,walking
50.77,-28.34,14.21,3.85,-13.98,-9.58,0.76,-0.26,-0.53,walking
51.05,-25.92,15.52,-77.21,28.26,-28.69,0.92,-0.32,-0.62,walking
50.7,-19.89,20.79,-29.85,38.76,-67.87,1.24,-0.19,-0.5,walking
48.24,-11.88,24.33,-46.88,32.04,-56.09,1,0.23,-0.28,walking
47.78,-8.67,25.27,-16.36,11.84,-41.44,0.82,0.09,-0.24,walking
46.73,-6.95,25.99,-1.4,-1.89,4.88,0.96,0.46,-0.33,walking
46.56,-8.02,25.4,29.17,-15.01,14.28,0.92,0.33,-0.7,walking
46.83,-11.54,24.88,80.69,-30.88,51.64,1.21,0,-0.69,walking
49.67,-22.75,20.4,78.19,-61.4,64.88,0.95,-0.18,-0.51,walking
50.96,-27.83,14.77,29.85,-37.11,43.4,0.65,-0.22,-0.37,walking
50.81,-30.79,11.5,2.38,5.43,-24.48,0.69,-0.35,-0.63,walking
51.44,-27.4,14.9,-88.87,23.74,-47.55,0.84,-0.1,-0.53,walking
50.02,-17.82,20.35,-31.92,31.98,-55.42,1.22,-0.23,-0.5,walking
48.55,-12.92,22.55,-42.3,15.99,-41.26,1.02,0.24,-0.21,walking
47.99,-9.99,24.34,-8.12,27.1,-53.04,0.91,0.21,-0.17,walking
47.68,-8.95,24.61,-5.98,24.29,5.86,0.94,0.18,-0.21,walking
47.35,-9.66,24.28,4.09,-30.88,2.69,0.81,0.39,-0.59,walking
48.23,-13.48,24.4,78.25,-32.17,22.64,1.2,-0.04,-0.58,walking
50.7,-19.89,22.06,37.35,-35.34,74.77,1,-0.09,-0.46,walking
51.53,-25.11,16.41,32.04,-44.31,50.05,0.64,-0.24,-0.41,walking
51.84,-28.65,14.05,7.39,10.07,-6.23,0.67,-0.22,-0.51,walking
51.4,-26.98,14.11,-92.96,6.77,-26,0.77,-0.31,-0.6,walking
50.93,-18.95,20.32,-6.29,37.66,-67.75,1.24,-0.19,-0.47,walking
48.94,-13.99,22.91,-29.72,42.11,-60.67,1.07,0.2,-0.23,walking
48.89,-11.4,24.05,-26.12,-2.62,-33.69,0.87,0.02,-0.31,walking
47.78,-8.74,24.84,9.03,18.31,-37.05,0.92,0.24,-0.32,walking
48.06,-9.33,24.89,-3.78,-13.37,0.49,0.76,0.26,-0.73,walking
48.84,-11.34,24.6,25.51,-32.53,63.11,1.13,-0.06,-0.56,walking
51.15,-16.85,20.95,41.5,-53.16,67.44,1.07,-0.1,-0.43,walking
52.71,-23.71,17.35,34.91,-40.34,65.25,0.78,-0.21,-0.48,walking
52.69,-28.74,13.18,18.49,-28.69,31.98,0.64,-0.27,-0.49,walking
53.48,-29.11,12.5,-33.69,3.54,-11.11,0.86,-0.31,-0.58,walking
51.83,-22.68,18.26,-31.25,39.31,-41.38,1.05,-0.08,-0.42,walking
50.5,-16.76,21.55,-52,46.63,-54.57,1.08,0.07,-0.32,walking
49.3,-12.84,23.45,-26,39.25,-60.91,0.97,-0.09,-0.22,walking
47.27,-8.74,25.63,-23.56,17.88,-39,0.98,0.28,-0.3,walking
46.95,-7.01,25.46,6.65,-8,-0.67,1.28,0.02,-0.5,walking
47.35,-9.47,25.95,11.11,-19.04,57.56,0.94,0.05,-0.57,walking
49.63,-14.21,22.95,39,-22.64,48.71,1.03,-0.19,-0.56,walking
50.81,-18.96,21.14,32.41,-44.25,59.51,0.87,-0.24,-0.42,walking
51.9,-23.05,18.4,7.02,-29.97,42.3,0.6,-0.12,-0.4,walking
52.42,-24.89,16.32,-17.33,-12.7,-11.54,0.9,-0.28,-0.52,walking
53.39,-21.19,18.31,-82.89,34.55,-13.67,0.71,0.02,-0.52,walking
50.68,-14.89,22.23,-21.24,26.37,-36.8,1.13,-0.24,-0.46,walking
49.54,-11.33,23.73,-4.03,5.49,-62.62,1.1,0.07,-0.05,walking
48.97,-7.71,23.89,-32.59,17.94,-34.73,0.93,0.31,-0.19,walking
47.96,-5.74,25.29,12.45,8.42,-14.16,0.88,0.3,-0.27,walking
48.9,-7.62,25.32,9.4,12.45,44.98,1.39,-0.03,-0.58,walking
49.8,-10.74,24.67,49.99,-42.24,54.81,0.96,-0.1,-0.57,walking
50.87,-15.76,22.08,37.72,-17.15,40.34,0.86,-0.22,-0.31,walking
51.82,-20.78,20.63,11.41,-18.31,2.38,0.65,-0.23,-0.37,walking
51.79,-19.58,19.73,-31.07,-5.86,-11.96,0.68,-0.14,-0.43,walking
52.17,-17.02,19.52,-42.36,18.13,-10.5,1.08,-0.25,-0.62,walking
50.5,-12.54,22.63,-46.26,38.82,-17.52,1.1,0.1,-0.31,walking
50.02,-11.08,23.75,-7.02,-0.49,-9.4,0.95,-0.08,-0.29,walking
52.7,-10.9,23.12,14.16,-4.46,-22.09,0.76,0,-0.3,walking
49.55,-10.5,23.73,10.62,8.97,-9.03,0.76,0.15,-0.17,walking
49.56,-12.35,23.8,34.42,-9.7,33.39,1.11,0.04,-0.41,walking
49.94,-13.6,23.19,21.3,-29.79,39.31,1.11,0.13,-0.38,walking
50.88,-17.13,20.21,34.3,-2.62,17.15,1.06,-0.1,-0.38,walking
51.22,-20.18,20.63,21,-15.99,30.27,0.76,-0.13,-0.28,walking
51.83,-22.35,17.66,11.47,-8.18,3.05,0.68,-0.1,-0.38,walking
52.92,-21.25,17.1,8,7.39,-37.84,1.02,-0.17,-0.51,walking
52.11,-18.02,20,-76.23,50.6,-29.79,0.95,0.02,-0.45,walking
50.81,-15.05,22.74,34.24,3.66,-53.53,1.05,-0.24,-0.27,walking
51.2,-12.73,22.34,-36.74,17.21,-14.28,0.89,0.11,-0.25,walking
50.35,-11.21,23,-1.28,10.5,-22.58,0.79,0.04,-0.26,walking
49.07,-9.84,25.5,3.48,17.27,3.11,0.93,0.26,-0.23,walking
49.11,-11.91,24.23,18.01,-2.08,17.94,1.24,0.14,-0.5,walking
49.87,-15.53,22.46,15.08,-12.7,77.21,1.22,-0.19,-0.65,walking
51,-19.59,20.91,32.17,-25.45,44.31,0.9,-0.22,-0.36,walking
51.65,-23.29,18.2,16.48,-29.97,26.43,0.6,-0.07,-0.35,walking
53.25,-25.65,15.87,8.18,-5.98,-3.85,0.76,-0.21,-0.48,walking
52.58,-23.3,15.34,-26.55,-0.67,-16.78,0.9,-0.18,-0.43,walking
51.88,-18.6,19.27,-19.23,42.24,-55.36,1.21,0.09,-0.38,walking
51.39,-15.97,19.9,-32.59,16.42,-35.46,0.95,0,-0.24,walking
50.77,-12.61,22.11,-13,14.71,-36.56,0.89,0.05,-0.25,walking
50.06,-10.99,24.08,-11.54,16.3,-13.79,0.8,0.24,-0.21,walking
49.9,-11.19,24.4,40.28,10.56,-9.52,1.2,-0.04,-0.52,walking
51.14,-12.84,22.68,-27.22,-24.35,96.56,0.88,0.08,-0.55,walking
51.1,-18.25,19.96,59.02,-44.74,35.64,1.05,-0.15,-0.39,walking
52.1,-22.09,17.86,23.07,-32.29,44.8,0.73,-0.18,-0.31,walking
52.01,-24.78,16.28,10.56,-11.47,8.97,0.67,-0.13,-0.33,walking
52.88,-24.96,15.91,-5,-0.85,-24.9,0.96,-0.19,-0.61,walking
51.33,-19.48,20.28,-124.08,55.05,-16.66,0.74,-0.01,-0.48,walking
49.71,-15.17,22.19,-43.4,12.33,-67.57,1.21,-0.47,-0.33,walking
48.32,-9.48,24.13,-10.86,4.21,-71.04,0.91,0.2,-0.25,walking
47.96,-6.31,24.37,-4.76,10.99,-44.37,0.86,0.27,-0.31,walking
47.95,-5.52,24.87,6.84,6.53,12.82,0.93,0.3,-0.42,walking
48.21,-7.19,25.52,25.39,-10.74,59.51,1.15,0.15,-0.61,walking
49.58,-14.48,22.49,67.5,-27.83,65.67,1.06,-0.31,-0.61,walking
52.2,-20.1,18.87,79.77,-39.61,19.47,0.85,-0.25,-0.42,walking
53.58,-24.38,14.98,8.67,-20.63,24.9,0.61,-0.3,-0.44,walking
53.74,-25.12,13.12,-3.23,-5.13,-6.16,0.77,-0.23,-0.56,walking
53.23,-23.18,15.87,-49.38,38.88,-40.77,0.85,-0.17,-0.49,walking
52.15,-19.21,18.09,-17.82,25.51,-35.52,1.25,-0.35,-0.45,walking
50.1,-13.55,22.9,-52.8,31.13,-23.74,0.95,-0.02,-0.14,walking
50.04,-8.69,23.6,-44.92,3.36,-40.34,0.85,0.15,-0.29,walking
49.82,-6.54,25.16,-20.02,17.52,-13.49,0.92,0.27,-0.32,walking
49.19,-6.4,24.61,23.38,17.52,2.87,1.28,0.14,-0.66,walking
48.91,-8.85,24.67,44.92,-25.82,67.5,1.06,-0.06,-0.54,walking
50.29,-14.55,21.52,103.76,-38.76,51.45,1.2,-0.06,-0.36,walking
51.89,-26.03,15.73,49.93,-36.25,59.57,0.74,-0.26,-0.45,walking
52.03,-30,10.18,19.35,-26.43,32.47,0.65,-0.14,-0.44,walking
52.58,-30.04,10.42,-36.99,-2.32,-3.6,0.81,-0.46,-0.66,walking
51.79,-25.56,15.88,-58.47,52.61,-59.81,0.94,0.12,-0.42,walking
51.33,-19.17,18.58,-66.22,38.21,-84.72,1.18,-0.01,-0.4,walking
49.12,-12.32,21.67,-29.6,23.25,-53.47,0.99,0.13,-0.19,walking
47.78,-7.62,24.77,-16.11,7.45,-18.43,0.84,0.31,-0.23,walking
47.4,-7.91,24.82,25.76,14.16,2.2,1,0.2,-0.63,walking
48.01,-9.94,24.54,3.78,-12.7,39.73,1.14,0.18,-0.54,walking
49.4,-14.1,22.14,71.78,-17.03,45.1,1.11,-0.11,-0.62,walking
51.94,-20.81,19.26,62.19,-50.6,66.83,0.78,-0.24,-0.44,walking
53.09,-26.2,12.28,10.31,-35.83,38.64,0.54,-0.3,-0.45,walking
54.59,-27.87,11.32,0.49,-9.7,-12.63,0.78,-0.24,-0.64,walking
54.1,-24.5,13.5,-66.53,41.69,-24.35,0.81,-0.13,-0.53,walking
52.39,-19.92,19.01,-45.47,41.32,-39.37,1.16,-0.27,-0.46,walking
50.51,-14.98,22.22,-45.04,35.03,-45.04,1,0.11,-0.2,walking
49.15,-11.46,23.47,-24.54,19.1,-42.97,0.93,0.17,-0.21,walking
48.33,-8.8,23.93,-26.06,8.61,10.13,0.92,0.23,-0.32,walking
47.72,-8.08,24.9,12.88,-9.7,7.81,1.24,0.28,-0.56,walking
49.41,-12.94,23.23,60.18,-31.43,71.41,1.09,0.02,-0.7,walking
51.59,-19.87,19.51,93.26,-59.57,58.53,0.89,-0.13,-0.47,walking
52.62,-26.99,12.55,55.91,-48.89,50.54,0.73,-0.25,-0.42,walking
53.13,-29.97,7.98,-2.62,-14.1,31.31,0.6,-0.24,-0.45,walking
54.09,-30.22,7.87,-32.78,-1.34,-37.41,0.94,-0.24,-0.68,walking
53.22,-25.67,15.27,-77.88,65.37,-36.32,1.11,0.21,-0.34,walking
50.81,-17.24,21.06,-69.76,28.75,-55.6,0.95,-0.36,-0.37,walking
49.4,-12.67,23.89,-19.23,23.07,-68.54,0.95,0.04,-0.29,walking
48.65,-9.18,23.97,-32.96,24.72,-24.23,0.83,0.31,-0.23,walking
47.51,-7.98,25.32,7.2,22.58,-4.09,1,0.13,-0.27,walking
47.52,-8.72,25.68,17.33,-14.4,41.38,1.16,0.26,-0.54,walking
49.84,-12.99,24.52,80.93,-34.85,53.41,1.14,-0.07,-0.64,walking
51.97,-20.26,18.74,94.79,-58.29,56.27,0.89,-0.16,-0.49,walking
54.54,-30.13,7.53,44.92,-51.15,62.87,0.77,-0.21,-0.44,walking
52.51,-31.85,4.33,-12.94,-28.63,34.18,0.64,-0.23,-0.48,walking
52.33,-31.25,7.78,-62.81,35.16,-42.85,0.77,-0.28,-0.53,walking
52.58,-24.94,15.05,-37.11,37.11,-84.29,1.25,-0.02,-0.44,walking
52.65,-18.79,19.06,-61.83,47.79,-44.98,1.04,0.11,-0.3,walking
50.09,-13.9,22.58,-16.11,34.91,-52.37,0.96,0.05,-0.25,walking
47.13,-9.75,25.09,-28.38,29.24,-29.05,0.93,0.27,-0.21,walking
47.42,-8.85,24.55,-19.96,-0.67,16.6,1.23,0.15,-0.63,walking
48.69,-10.06,24.94,25.33,-51.94,89.23,1.07,0.06,-0.58,walking
50.38,-17.92,20.78,69.34,-55.6,59.45,1.04,-0.2,-0.49,walking
53.66,-23.68,15.98,53.34,-69.34,52.61,0.78,-0.23,-0.48,walking
54.3,-29.68,7.76,17.33,-10.25,33.14,0.54,-0.26,-0.41,walking
54.47,-29.49,10.41,-10.62,8.24,-31.25,0.99,-0.27,-0.52,walking
53.02,-23.27,15.87,-83.5,63.54,-53.1,1.02,0.21,-0.44,walking
51.65,-17.7,19.58,-50.29,28.5,-68.18,1.07,-0.04,-0.4,walking
50.32,-12.76,22.27,10.86,35.52,-80.02,0.91,0.07,-0.25,walking
49.24,-10.13,24.89,-6.84,25.39,-36.38,0.89,0.18,-0.18,walking
47.75,-8.57,24.52,-16.36,12.21,22.71,0.95,0.11,-0.37,walking
48.83,-9.68,24.08,4.15,-8.67,42.6,1.09,0.17,-0.57,walking
51.09,-14.18,22.55,61.46,-28.99,49.44,1.19,-0.06,-0.62,walking
52.44,-20.75,17.7,70.74,-59.08,75.99,0.88,-0.16,-0.47,walking
54.47,-28.16,10.71,23.01,-50.35,66.53,0.61,-0.24,-0.39,walking
53.58,-30.93,7.65,-14.28,3.54,-6.1,0.65,-0.3,-0.5,walking
54.36,-28.75,8.07,-59.75,30.58,-57.37,0.99,-0.32,-0.63,walking
52.93,-20.51,18.36,-18.19,61.22,-59.14,1.27,-0.1,-0.33,walking
51.17,-14.97,21.28,-67.44,25.09,-40.34,1.03,0.05,-0.24,walking
50.06,-11.39,22.71,-11.11,16.91,-45.53,0.9,0,-0.22,walking
48.03,-7.42,24.79,-39.12,15.32,-25.33,0.95,0.43,-0.28,walking
48.43,-7.35,23.9,12.39,-11.29,9.7,1.06,0.09,-0.69,walking
49.45,-8.83,23.61,30.4,-26.86,72.33,1.04,0.05,-0.58,walking
51.84,-17.65,20.97,70.98,-34.73,41.81,1.09,-0.16,-0.4,walking
54.1,-24.49,16.08,27.4,-61.4,78.86,0.78,-0.2,-0.44,walking
53.64,-29.38,12.77,-6.47,-12.63,34,0.61,-0.19,-0.39,walking
54,-29.03,11.99,-18.07,-13.37,-29.79,0.84,-0.17,-0.51,walking
54.11,-24.13,14.49,-32.71,61.16,-71.84,0.93,0.12,-0.34,walking
53.56,-19.59,18.44,-28.93,12.39,-60.55,1.15,-0.1,-0.3,walking
52.21,-13.53,21.14,-26.92,28.5,-37.05,0.95,-0.02,-0.17,walking
49.79,-9.77,24.33,-28.2,36.38,-36.38,0.84,0.11,-0.21,walking
49.23,-7.2,23.45,9.83,2.81,-42.42,1.29,0.03,-0.32,walking
49.28,-8.47,24.22,-2.87,11.96,37.84,1.02,0.13,-0.45,walking
50.21,-11.8,23.28,71.78,-5.92,17.03,1.1,-0.07,-0.56,walking
51.55,-16.48,21.61,40.41,-34.48,59.94,0.95,-0.15,-0.35,walking
52.93,-21.15,18.25,20.63,-42.48,50.11,0.64,-0.27,-0.34,walking
53.48,-25.16,15.33,-0.67,-11.72,2.69,0.73,-0.23,-0.44,walking
53.64,-22.97,16.28,-41.93,8.18,-22.52,0.94,-0.29,-0.44,walking
53.19,-19.07,18.18,-11.11,19.23,-37.84,1.13,-0.17,-0.42,walking
46.73,-33.87,7.42,35.1,-10.01,255.25,1.55,0.86,0.59,running
31.76,-36.21,2.69,52.8,-3.36,76.54,0.81,-0.41,-0.09,running
32.71,-36.46,1.27,52.31,153.75,-97.23,1.17,0.37,0.32,running
42.72,-35.93,4.35,-36.13,60.12,-173.71,3.81,2.45,0.19,running
54.33,-30.42,6.59,-77.03,2.08,-248.17,0.36,0.78,0.37,running
56.65,-26.37,7.24,19.35,-54.2,4.94,-0.4,0.5,-0.03,running
56.03,-27.76,6.76,24.48,2.62,88.01,1.54,1.8,0.8,running
49.11,-33,7.5,-27.22,29.66,235.9,1.83,0.98,0.38,running
34.42,-38.17,2.39,19.47,-26.61,126.4,0.18,-0.54,-0.36,running
31.4,-37.45,0.4,95.89,81.24,15.38,1.02,-0.52,-0.09,running
37.07,-37.63,0.23,-60.61,90.33,-131.1,3.87,3.63,0.13,running
50.15,-35.28,5.9,-155.52,-72.57,-237.06,-0.03,0.63,0.3,running
53.77,-30.65,5.03,-18.25,-55.48,15.56,-0.6,0.29,-0.09,running
53.6,-31.45,3.96,40.34,29.66,39.31,1.03,1.67,0.52,running
49.27,-33.45,7.7,-0.06,-80.93,172.49,1.78,1.47,0.33,running
34.63,-37.54,5.37,44.13,34.48,187.56,0.21,-0.9,-0.33,running
31.08,-37.74,-0.67,48.77,57.68,-26.49,1.33,-0.37,-0.1,running
36.73,-37.81,0.67,-13.98,55.66,-160.34,3.97,4,0.11,running
50.38,-34.63,5.2,-204.53,-99.06,-193.54,-0.09,0.55,0.32,running
53.83,-30.93,6.59,-20.39,-1.4,10.38,-0.79,0.15,-0.19,running
52.58,-31.67,7.01,40.16,8.18,46.75,0.94,1.71,0.4,running
44.3,-37.66,4.59,71.59,-14.59,190.8,1.32,0.53,0.24,running
30.47,-38.21,-1.2,43.58,-59.57,159.67,0.28,-1.03,-0.31,running
25.74,-38.61,-1.54,22.83,91.86,-16.24,1.34,-0.08,-0.1,running
30.7,-38.76,1.46,-38.45,20.87,-169.74,2.65,4,0.52,running
51.53,-31.77,8.45,-130.62,-50.35,-173.22,-0.75,0.51,-0.01,running
52.72,-30.97,8.84,-63.72,33.81,-24.54,-0.48,0.21,0.26,running
51.2,-32.7,6.85,-23.38,53.53,86.67,2.42,3.07,0.38,running
43.29,-35.4,7.06,78.37,-18.13,230.59,0.47,-0.22,-0.45,running
27.61,-38,3.52,6.53,14.65,83.98,0.61,-1.25,-0.53,running
27.44,-38.54,0.43,-106.81,93.93,-142.09,1.56,0.21,-0.1,running
37.5,-37.44,6.52,-92.83,-20.94,-176.27,1.37,2.33,0.56,running
51.39,-31.81,9.3,-66.16,47.73,-3.17,-0.85,0.21,-0.13,running
50,-32.04,10.68,-23.74,-9.22,8.91,0.13,0.55,0.39,running
46.95,-33.47,10.99,-10.31,-10.8,103.76,2.26,3.03,0.29,running
37.56,-38.49,4.74,91.55,-28.44,99.91,0.39,0.43,-0.13,running
29.43,-37.85,0.32,65.12,58.04,45.96,0.67,-1.51,-0.46,running
28.31,-38.13,-3.27,-33.26,60.49,-68.05,2.63,0.4,-0.62,running
42.52,-38.78,2.64,-169.8,-40.28,-276.06,1.03,1.85,0.51,running
56.05,-27.12,8.45,-22.22,-16.6,-45.1,-0.91,0.74,-0.06,running
56.93,-25.63,9.81,38.15,-5.62,72.02,0.72,1.36,0.23,running
48.79,-35.13,4.44,85.75,-35.77,239.99,2.55,0.83,0.64,running
29.69,-38.16,1.89,122.44,-2.62,275.94,0.22,-0.56,-0.13,running
22.84,-36.93,1.23,60,172.18,-44.37,1.2,-0.09,-0.14,running
27.05,-37.22,-0.06,11.23,87.04,-203.31,3.37,3.47,-0.42,running
49.22,-34.47,3.54,-167.72,-129.27,-351.26,0.37,1.33,0.46,running
50.49,-32.54,10.38,-26.92,33.63,89.17,-0.93,0.32,-0.15,running
46.84,-35.88,11.38,7.93,14.47,76.23,0.68,2.6,0.19,running
39.31,-37.54,9.97,130.19,41.5,183.41,1.39,0.35,0.17,running
25.37,-38.99,4.09,89.05,1.65,199.71,0.53,-1.22,-0.26,running
20.83,-37.68,-1.15,36.32,28.02,-116.15,1.29,-0.8,-0.22,running
30.88,-38.37,-0.9,-50.9,-20.51,-218.75,2.36,4,-0.31,running
48.11,-36.25,9.13,-189.33,19.53,-123.29,-0.51,0.57,0.27,running
50.9,-31.56,11.73,3.42,-2.32,11.66,-0.79,0.78,0.09,running
47.81,-34.07,11.71,60.97,11.54,121.34,1.62,2.7,0.06,running
33.45,-37.89,7.28,144.04,34.67,239.62,0.46,0.43,-0.51,running
22.74,-36.6,1.25,-23.99,25.27,116.21,0.75,-0.89,-0.44,running
21.86,-37.52,-2.7,-146.55,67.44,-151.92,1.79,-0.34,-0.37,running
38.32,-39.25,2.77,-178.71,-40.28,-252.32,0.75,2.16,0.41,running
50.33,-32.56,10.14,-93.57,-36.13,-23.8,-0.88,0.29,0.13,running
50.92,-31.91,10.46,62.56,4.7,5.19,-0.14,0.53,0.09,running
48.83,-34.36,7.35,9.34,5.13,116.15,3.34,3.52,0.49,running
35.66,-39.14,0.16,163.15,-6.04,123.72,0.5,-0.11,-0.26,running
28.88,-37.7,-0.16,132.93,54.44,48.58,0.49,-0.5,-0.34,running
31.12,-38.23,-1.4,-78.25,70.62,-88.38,2.23,0.37,-0.17,running
35.53,-38.62,0.71,-136.47,-69.64,-151.37,0.45,1.72,0.44,running
46.96,-34.96,9.91,-31.86,-34.85,-30.46,-0.8,0.34,0.18,running
47.78,-33.94,10.22,76.54,-22.52,-22.77,-0.07,1.17,-0.04,running
46.3,-35.49,9.75,67.75,-7.63,69.64,2.7,1.49,0.14,running
39.34,-39.61,3.22,112.92,8.97,180.85,0.18,-1.25,-0.42,running
30.99,-38.26,-1.56,93.02,38.09,-19.65,0.7,-0.89,-0.1,running
38.2,-37.95,-3.47,-3.72,8.61,-132.14,2.97,3.83,0.06,running
48.67,-36.38,4.37,-102.29,-53.53,-89.6,-0.37,0.56,0.31,running
50.76,-33.18,6.21,23.8,10.5,8.42,-0.62,-0.01,0.01,running
47.31,-35.31,7.78,-19.65,14.22,75.99,0.94,1.6,0.37,running
39.7,-37.79,7.51,77.7,17.64,151.18,1.1,0.12,-0.4,running
31.79,-37.52,-2.75,29.91,-45.41,88.2,0.27,-0.91,-0.56,running
32.6,-37.39,-3.56,2.14,60,-101.01,0.91,-0.72,-0.21,running
44.2,-37.17,0.04,-130.55,-3.11,-136.72,2.25,2.97,0.61,running
52.67,-30.87,9.33,-22.28,8.61,-6.47,-0.35,0.35,0.13,running
51.9,-30.94,9.34,6.84,14.04,28.99,-0.58,0.2,0.06,running
50.32,-32.56,9.24,31.62,-1.53,50.6,1.46,2.2,0.11,running
44.27,-35.23,3.88,124.02,26.61,36.5,1.05,0.31,-0.39,running
30.49,-36.29,2.39,19.96,-4.64,109.5,0.26,-1,-0.7,running
33.2,-37.77,-0.29,-37.9,42.72,-104.74,1.28,-0.5,-0.37,running
41.78,-37.3,1.34,-151.37,0.37,-168.95,2.1,2.7,0.46,running
53.93,-27.58,12.52,11.72,-30.52,-17.27,-0.86,0.64,-0.08,running
54.32,-26.48,12.22,7.63,-24.78,39.98,-0.21,0.72,0.09,running
51.68,-30.82,9.96,-6.84,15.56,143.55,3.2,3.78,0.17,running
41.42,-37.51,6.43,169.92,-31.13,119.81,0.38,-0.14,-0.39,running
29.46,-37.08,2.15,79.96,38.7,68.97,0.88,-0.88,-0.66,running
